Timestamp,Actual,Predicted
2023-06-01,22362.6796875,23490.566993451663
2023-06-02,22353.349609375,23043.30341720831
2023-06-03,22435.513671875,22610.2383659711
2023-06-04,22429.7578125,22248.039454035606
2023-06-05,22219.76953125,21872.384869788017
2023-06-06,21718.080078125,21520.39315541067
2023-06-07,20363.021484375,21188.231592544307
2023-06-08,20187.244140625,20760.1416466472
2023-06-09,20632.41015625,20273.9144427463
2023-06-10,22163.94921875,19887.898067271803
2023-06-11,24197.533203125,19746.49706081571
2023-06-12,24746.07421875,19874.725482067435
2023-06-13,24375.9609375,20203.841348888225
2023-06-14,25052.7890625,20599.404385336165
2023-06-15,27423.9296875,21123.496999533418
2023-06-16,26965.87890625,21855.586360352725
2023-06-17,28038.67578125,22657.43962769259
2023-06-18,27767.236328125,23493.482188348284
2023-06-19,28175.81640625,24223.138204667106
2023-06-20,27307.4375,24905.67527537378
2023-06-21,28333.97265625,25445.877754481844
2023-06-22,27493.28515625,26045.847752100628
2023-06-23,27494.70703125,26510.345510845775
2023-06-24,27994.330078125,26899.375459006107
2023-06-25,27139.888671875,27201.979515489496
2023-06-26,27268.130859375,27267.08151942744
2023-06-27,28348.44140625,27212.34933755634
2023-06-28,28033.5625,27211.032279806903
2023-06-29,28478.484375,27180.553234541316
2023-06-30,28411.03515625,27109.397985001917
2023-07-01,28199.30859375,27124.44175591128
2023-07-02,27790.220703125,27095.847950320578
2023-07-03,28168.08984375,27021.44623373721
2023-07-04,28177.984375,26973.2250553439
2023-07-05,28044.140625,27022.952016225136
2023-07-06,27925.859375,27017.27421239067
2023-07-07,27947.794921875,27093.35437452057
2023-07-08,28333.05078125,27201.25473218531
2023-07-09,29652.98046875,27311.78117450899
2023-07-10,30235.05859375,27678.04770687186
2023-07-11,30139.052734375,28169.25202382285
2023-07-12,30399.06640625,28615.67637729293
2023-07-13,30485.69921875,29112.187071731365
2023-07-14,30318.49609375,29538.853551249886
2023-07-15,30315.35546875,29918.05174361906
2023-07-16,29445.044921875,30275.84172442991
2023-07-17,30397.552734375,30434.00911696155
2023-07-18,28822.6796875,30551.62076781841
2023-07-19,28245.98828125,30357.774361162883
2023-07-20,27276.91015625,29991.887285986966
2023-07-21,27817.5,29466.41939045074
2023-07-22,27591.384765625,28995.28012707885
2023-07-23,27525.33984375,28543.33657886303
2023-07-24,28307.59765625,28018.033315545486
2023-07-25,28422.701171875,27590.25657240587
2023-07-26,29473.787109375,27235.160938393412
2023-07-27,29340.26171875,27092.671753126047
2023-07-28,29248.48828125,27108.661155437825
2023-07-29,29268.806640625,27257.307987225813
2023-07-30,28091.568359375,27456.52702579826
2023-07-31,28680.537109375,27580.63562616302
2023-08-01,29006.30859375,27644.76589846875
2023-08-02,28847.7109375,27802.698388932276
2023-08-03,29534.384765625,28006.806201315518
2023-08-04,28904.623046875,28369.36449333813
2023-08-05,28454.978515625,28618.952959986655
2023-08-06,27694.2734375,28769.454915799764
2023-08-07,27658.775390625,28711.74730773253
2023-08-08,27621.755859375,28490.632184075672
2023-08-09,27000.7890625,28164.618229180007
2023-08-10,26804.990234375,27643.14366880176
2023-08-11,26784.078125,27062.062206711507
2023-08-12,26930.638671875,26551.417233986416
2023-08-13,27192.693359375,26153.786256255058
2023-08-14,27036.650390625,25954.185752785674
2023-08-15,27398.802734375,25759.14676639971
2023-08-16,26832.208984375,25621.33554539483
2023-08-17,26890.12890625,25477.091621601536
2023-08-18,27129.5859375,25259.9517637128
2023-08-19,26753.826171875,25154.573089787842
2023-08-20,26851.27734375,25087.846848472927
2023-08-21,27225.7265625,25118.167284649782
2023-08-22,26334.818359375,25242.404378453513
2023-08-23,26476.20703125,25248.86318147172
2023-08-24,26719.291015625,25278.6696438927
2023-08-25,26868.353515625,25356.703307836942
2023-08-26,28085.646484375,25477.802350935835
2023-08-27,27745.884765625,25717.2478667457
2023-08-28,27702.349609375,25912.128244042935
2023-08-29,27219.658203125,26093.579049257864
2023-08-30,26819.97265625,26129.87041492684
2023-08-31,27249.58984375,26098.12249695143
2023-09-01,27075.12890625,26069.068925774412
2023-09-02,27119.06640625,26020.622883862907
2023-09-03,25760.09765625,26006.40628946691
2023-09-04,27238.783203125,25772.128619155606
2023-09-05,26345.998046875,25593.615093647124
2023-09-06,26508.216796875,25429.532987502913
2023-09-07,26480.375,25322.600346050414
2023-09-08,25851.240234375,25234.95376670326
2023-09-09,25940.16796875,25059.06231043375
2023-09-10,25902.5,24808.60651307218
2023-09-11,25918.728515625,24571.616426572626
2023-09-12,25124.67578125,24363.4911865116
2023-09-13,25576.394531250004,24147.72660996184
2023-09-14,26327.462890625,24016.28384502589
2023-09-15,26510.67578125,23985.48758158285
2023-09-16,26336.212890625,24070.941741627583
2023-09-17,26851.029296875,24198.035806738404
2023-09-18,28327.48828125,24486.82079540261
2023-09-19,30027.296875,24831.755409186546
2023-09-20,29912.28125,25395.030491429592
2023-09-21,30695.46875,26058.80149691675
2023-09-22,30548.6953125,26772.61868917258
2023-09-23,30480.26171875,27560.917906411138
2023-09-24,30271.130859375,28285.881904497583
2023-09-25,30688.1640625,28859.175459560287
2023-09-26,30086.24609375,29323.641094945695
2023-09-27,30445.3515625,29686.83984645317
2023-09-28,30477.251953125,29965.06829602203
2023-09-29,30590.078125,30092.77872809791
2023-09-30,30620.769531250004,30217.630181156714
2023-10-01,31156.439453125,30350.70922972954
2023-10-02,30777.58203125,30486.72355029883
2023-10-03,30514.166015625,30510.406497268912
2023-10-04,29909.337890625,30320.22817675397
2023-10-05,30342.265625,29958.583392774035
