Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
Datetime,,,,,,
2025-03-19 00:00:00+00:00,622.9710083007812,622.9710083007812,627.9072265625,622.9710083007812,627.9072265625,0
2025-03-19 01:00:00+00:00,618.27294921875,618.27294921875,623.192138671875,618.1741333007812,623.192138671875,0
2025-03-19 02:00:00+00:00,613.72705078125,613.72705078125,618.173828125,613.7015991210938,618.173828125,0
2025-03-19 03:00:00+00:00,618.7294921875,618.7294921875,618.7294921875,613.7443237304688,613.7443237304688,1824768
2025-03-19 04:00:00+00:00,617.7694091796875,617.7694091796875,618.7753295898438,616.783203125,618.5667724609375,0
2025-03-19 05:00:00+00:00,617.9878540039062,617.9878540039062,619.3857421875,617.8463745117188,617.8463745117188,0
2025-03-19 06:00:00+00:00,616.4673461914062,616.4673461914062,618.1192626953125,616.0459594726562,617.9852905273438,0
2025-03-19 07:00:00+00:00,615.90185546875,615.90185546875,617.5294189453125,615.90185546875,616.4996948242188,0
2025-03-19 08:00:00+00:00,618.020263671875,618.020263671875,620.9016723632812,615.7787475585938,615.7787475585938,0
2025-03-19 09:00:00+00:00,615.0467529296875,615.0467529296875,618.6323852539062,614.8668823242188,617.63427734375,0
2025-03-19 10:00:00+00:00,617.211669921875,617.211669921875,618.0940551757812,613.417236328125,615.008056640625,0
2025-03-19 11:00:00+00:00,617.25634765625,617.25634765625,620.004150390625,615.8739624023438,617.1990356445312,0
2025-03-19 12:00:00+00:00,608.2144165039062,608.2144165039062,617.473388671875,606.9119873046875,617.2807006835938,0
2025-03-19 13:00:00+00:00,610.3095703125,610.3095703125,611.173828125,605.617919921875,608.0374145507812,23120768
2025-03-19 14:00:00+00:00,612.5707397460938,612.5707397460938,612.652099609375,609.6663818359375,610.204345703125,0
2025-03-19 15:00:00+00:00,609.8319702148438,609.8319702148438,612.6005859375,609.2966918945312,612.6005859375,0
2025-03-19 16:00:00+00:00,615.5690307617188,615.5690307617188,615.5690307617188,608.19580078125,609.883056640625,16437504
2025-03-19 17:00:00+00:00,613.129638671875,613.129638671875,615.1610107421875,611.1668701171875,615.1610107421875,12298368
2025-03-19 18:00:00+00:00,620.4190063476562,620.4190063476562,620.4190063476562,611.5707397460938,613.1317749023438,46079872
2025-03-19 19:00:00+00:00,616.0609741210938,616.0609741210938,621.08349609375,616.0609741210938,620.3701782226562,19187712
2025-03-19 20:00:00+00:00,614.28466796875,614.28466796875,616.1788330078125,613.5410766601562,616.1788330078125,3072000
2025-03-19 21:00:00+00:00,615.8987426757812,615.8987426757812,617.407470703125,614.324462890625,614.324462890625,1567104
2025-03-19 22:00:00+00:00,617.9785766601562,617.9785766601562,618.5193481445312,615.8516235351562,615.8516235351562,9483520
2025-03-19 23:00:00+00:00,619.9173583984375,619.9173583984375,620.2374267578125,617.7091064453125,618.421630859375,6938368
2025-03-20 00:00:00+00:00,624.3021240234375,624.3021240234375,624.3021240234375,618.8750610351562,618.9232788085938,16256640
2025-03-20 01:00:00+00:00,619.7311401367188,619.7311401367188,625.8765258789062,619.7311401367188,624.000244140625,0
2025-03-20 02:00:00+00:00,623.4754028320312,623.4754028320312,623.4754028320312,618.1076049804688,619.6752319335938,0
2025-03-20 03:00:00+00:00,625.9309692382812,625.9309692382812,627.7265014648438,623.5254516601562,623.5254516601562,11018496
2025-03-20 04:00:00+00:00,626.8568725585938,626.8568725585938,626.8568725585938,624.2840576171875,625.87939453125,3721984
2025-03-20 05:00:00+00:00,624.9264526367188,624.9264526367188,626.8269653320312,623.8961791992188,626.8269653320312,9387392
2025-03-20 06:00:00+00:00,627.0036010742188,627.0036010742188,628.3258056640625,625.0755615234375,625.0755615234375,11664896
2025-03-20 07:00:00+00:00,625.6165161132812,625.6165161132812,628.625732421875,625.6165161132812,626.9479370117188,16995712
2025-03-20 08:00:00+00:00,622.50537109375,622.50537109375,625.6068115234375,621.1245727539062,625.6068115234375,0
2025-03-20 09:00:00+00:00,635.5726318359375,635.5726318359375,637.16943359375,623.4117431640625,623.4117431640625,153831552
2025-03-20 10:00:00+00:00,633.6222534179688,633.6222534179688,635.5711059570312,628.4196166992188,635.5711059570312,116659200
2025-03-20 11:00:00+00:00,627.8973999023438,627.8973999023438,635.9480590820312,627.8973999023438,633.6497802734375,57322752
2025-03-20 12:00:00+00:00,626.5869140625,626.5869140625,629.2362670898438,624.1241455078125,627.7088623046875,56014592
2025-03-20 13:00:00+00:00,624.5958862304688,624.5958862304688,626.6502075195312,624.041015625,626.6448364257812,0
2025-03-20 14:00:00+00:00,627.0521850585938,627.0521850585938,628.0498046875,624.5796508789062,624.6472778320312,1098752
2025-03-20 15:00:00+00:00,623.3575439453125,623.3575439453125,627.1826782226562,622.4254760742188,627.1826782226562,8968448
2025-03-20 16:00:00+00:00,617.5675659179688,617.5675659179688,623.6804809570312,616.9719848632812,623.4115600585938,0
2025-03-20 17:00:00+00:00,621.876953125,621.876953125,623.02734375,617.7374267578125,617.7822875976562,0
2025-03-20 18:00:00+00:00,625.0827026367188,625.0827026367188,625.2697143554688,620.8783569335938,621.8634643554688,0
2025-03-20 19:00:00+00:00,626.9706420898438,626.9706420898438,627.5695190429688,624.7879028320312,624.98193359375,0
2025-03-20 20:00:00+00:00,628.7597045898438,628.7597045898438,629.0534057617188,625.77685546875,626.9989013671875,0
2025-03-20 21:00:00+00:00,631.8486328125,631.8486328125,631.8486328125,628.8018188476562,628.8018188476562,17275904
2025-03-20 22:00:00+00:00,630.243896484375,630.243896484375,632.100341796875,630.0947875976562,631.9567260742188,0
2025-03-20 23:00:00+00:00,629.8978881835938,629.8978881835938,630.1640625,629.0740356445312,630.1640625,0
2025-03-21 00:00:00+00:00,628.0787963867188,628.0787963867188,630.908935546875,628.0035400390625,629.9577026367188,0
2025-03-21 01:00:00+00:00,628.3612060546875,628.3612060546875,628.5950927734375,626.73583984375,628.0390014648438,0
2025-03-21 02:00:00+00:00,630.008544921875,630.008544921875,631.1107788085938,628.0703125,628.509033203125,1556736
