Price,Adj Close,Close,High,Low,Open,Volume
Ticker,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD
Datetime,,,,,,
2025-03-19 00:00:00+00:00,2.291501045227051,2.291501045227051,2.3020682334899902,2.2828116416931152,2.2851264476776123,0
2025-03-19 01:00:00+00:00,2.27436900138855,2.27436900138855,2.2917890548706055,2.27436900138855,2.2917890548706055,0
2025-03-19 02:00:00+00:00,2.278385877609253,2.278385877609253,2.278385877609253,2.2692103385925293,2.273833990097046,0
2025-03-19 03:00:00+00:00,2.2931971549987793,2.2931971549987793,2.2931971549987793,2.2787926197052,2.2787926197052,0
2025-03-19 04:00:00+00:00,2.293015480041504,2.293015480041504,2.2935540676116943,2.287993907928467,2.2935540676116943,0
2025-03-19 05:00:00+00:00,2.299088954925537,2.299088954925537,2.299689531326294,2.2921183109283447,2.2929527759552,0
2025-03-19 06:00:00+00:00,2.288811206817627,2.288811206817627,2.301112413406372,2.285050868988037,2.299028158187866,0
2025-03-19 07:00:00+00:00,2.293745994567871,2.293745994567871,2.3008310794830322,2.2842512130737305,2.2886931896209717,0
2025-03-19 08:00:00+00:00,2.3084282875061035,2.3084282875061035,2.3101935386657715,2.2942633628845215,2.29426908493042,20451584
2025-03-19 09:00:00+00:00,2.313883066177368,2.313883066177368,2.3150522708892822,2.3074793815612793,2.309782028198242,24621824
2025-03-19 10:00:00+00:00,2.3132708072662354,2.3132708072662354,2.328460931777954,2.312192678451538,2.313746690750122,34196480
2025-03-19 11:00:00+00:00,2.3358206748962402,2.3358206748962402,2.3437340259552,2.3101413249969482,2.312920570373535,145892096
2025-03-19 12:00:00+00:00,2.322202444076538,2.322202444076538,2.3379225730895996,2.319068431854248,2.3357198238372803,0
2025-03-19 13:00:00+00:00,2.522590160369873,2.522590160369873,2.562525510787964,2.323519229888916,2.323519229888916,2615280896
2025-03-19 14:00:00+00:00,2.546635627746582,2.546635627746582,2.570779800415039,2.4934067726135254,2.5228004455566406,1110898688
2025-03-19 15:00:00+00:00,2.554908514022827,2.554908514022827,2.571244478225708,2.53255033493042,2.543774127960205,500460032
2025-03-19 16:00:00+00:00,2.5194649696350098,2.5194649696350098,2.5577054023742676,2.5078485012054443,2.5555500984191895,386551808
2025-03-19 17:00:00+00:00,2.4916977882385254,2.4916977882385254,2.5282161235809326,2.477034330368042,2.5180656909942627,242335744
2025-03-19 18:00:00+00:00,2.5220181941986084,2.5220181941986084,2.5220181941986084,2.4719314575195312,2.4920523166656494,549179904
2025-03-19 19:00:00+00:00,2.487053155899048,2.487053155899048,2.533202886581421,2.4824695587158203,2.520864486694336,340633600
2025-03-19 20:00:00+00:00,2.481879234313965,2.481879234313965,2.5148472785949707,2.480123519897461,2.4876832962036133,146335744
