Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ALL,ALL,ALL,ALL,ALL,ALL
Date,,,,,,
2023-01-03,129.2620391845703,136.66000366210938,137.22000122070312,135.2100067138672,135.5399932861328,1248300
2023-01-04,131.4375457763672,138.9600067138672,139.5399932861328,136.8800048828125,137.32000732421875,1466000
2023-01-05,131.79698181152344,139.33999633789062,139.52000427246094,137.1999969482422,138.25999450683594,1108800
2023-01-06,133.71707153320312,141.3699951171875,142.0500030517578,139.2899932861328,140.0,1308100
2023-01-09,132.4307098388672,140.00999450683594,142.05999755859375,139.3300018310547,141.72999572753906,1534200
2023-01-10,133.613037109375,141.25999450683594,142.14999389648438,140.13999938964844,140.4600067138672,905700
2023-01-11,130.74705505371094,138.22999572753906,140.9199981689453,137.8699951171875,140.38999938964844,1553500
2023-01-12,129.64988708496094,137.07000732421875,139.0800018310547,136.89999389648438,138.61000061035156,1365600
2023-01-13,131.44700622558594,138.97000122070312,139.33999633789062,135.6999969482422,136.24000549316406,1203300
2023-01-17,128.1837615966797,135.52000427246094,138.85000610351562,134.1999969482422,138.85000610351562,1798400
2023-01-18,125.26105499267578,132.42999267578125,135.6300048828125,131.9199981689453,135.35000610351562,1900100
2023-01-19,117.89273834228516,124.63999938964844,127.16000366210938,122.0,126.05000305175781,4888600
2023-01-20,118.84806060791016,125.6500015258789,125.9800033569336,123.27999877929688,125.05999755859375,2522200
2023-01-23,118.46026611328125,125.23999786376953,126.66000366210938,124.81999969482422,125.72000122070312,2064900
2023-01-24,120.37091064453125,127.26000213623047,127.77999877929688,124.61000061035156,125.0,1852900
2023-01-25,121.65728759765625,128.6199951171875,129.47999572753906,126.01000213623047,126.70999908447266,1454300
2023-01-26,121.63838195800781,128.60000610351562,128.9600067138672,127.62000274658203,128.77999877929688,1256500
2023-01-27,120.9100570678711,127.83000183105469,129.1199951171875,127.54000091552734,128.27999877929688,1075600
2023-01-30,121.07086181640625,128.0,128.64999389648438,127.43000030517578,127.94999694824219,1159200
2023-01-31,121.51541137695312,128.47000122070312,128.82000732421875,127.01000213623047,128.82000732421875,1414400
2023-02-01,121.2221908569336,128.16000366210938,128.85000610351562,126.06999969482422,127.44999694824219,1794100
2023-02-02,124.7502670288086,131.88999938964844,132.11000061035156,123.08000183105469,125.0,4016400
2023-02-03,124.22059631347656,131.3300018310547,132.22000122070312,128.4499969482422,131.75999450683594,1760800
2023-02-06,127.67298126220703,134.97999572753906,135.0399932861328,130.67999267578125,131.3000030517578,2233700
2023-02-07,129.31881713867188,136.72000122070312,137.64999389648438,134.05999755859375,134.7100067138672,1493300
2023-02-08,129.4228515625,136.8300018310547,138.25,135.86000061035156,135.99000549316406,1483300
2023-02-09,126.3298568725586,133.55999755859375,137.8300018310547,132.35000610351562,137.5,1842000
2023-02-10,128.0797119140625,135.41000366210938,135.63999938964844,133.14999389648438,133.58999633789062,1391700
2023-02-13,129.12017822265625,136.50999450683594,137.27999877929688,135.5399932861328,135.66000366210938,1215800
2023-02-14,127.72972869873047,135.0399932861328,136.91000366210938,133.99000549316406,136.3699951171875,1276500
2023-02-15,129.7255096435547,137.14999389648438,137.44000244140625,134.35000610351562,134.42999267578125,1308400
2023-02-16,129.67823791503906,137.10000610351562,139.02000427246094,135.72999572753906,136.0,1539200
2023-02-17,127.73921203613281,135.0500030517578,136.94000244140625,134.63999938964844,136.72000122070312,1460000
2023-02-21,127.13385772705078,134.41000366210938,134.9499969482422,132.8000030517578,134.41000366210938,1808700
2023-02-22,126.06502532958984,133.27999877929688,135.1999969482422,133.11000061035156,135.1999969482422,1439500
2023-02-23,124.7124252319336,131.85000610351562,134.42999267578125,130.69000244140625,133.69000244140625,1318800
2023-02-24,124.46652221679688,131.58999633789062,132.02999877929688,130.00999450683594,131.10000610351562,1365700
2023-02-27,122.79996490478516,128.9499969482422,131.66000366210938,128.47999572753906,131.1300048828125,1847800
2023-02-28,122.63809204101562,128.77999877929688,129.49000549316406,127.63999938964844,129.10000610351562,2013000
2023-03-01,121.52388763427734,127.61000061035156,128.75,126.86000061035156,128.14999389648438,1681600
2023-03-02,120.25730895996094,126.27999877929688,126.98999786376953,125.45999908447266,126.88999938964844,1730000
2023-03-03,122.01908874511719,128.1300048828125,128.1300048828125,125.56999969482422,126.38999938964844,1592300
2023-03-06,121.51435852050781,127.5999984741211,129.49000549316406,127.30999755859375,128.49000549316406,1372400
2023-03-07,118.6384048461914,124.58000183105469,127.70999908447266,124.55000305175781,127.70999908447266,1222000
2023-03-08,116.56237030029297,122.4000015258789,125.19999694824219,121.16000366210938,125.19999694824219,1824800
2023-03-09,113.70545196533203,119.4000015258789,122.52999877929688,118.44000244140625,122.4800033569336,1651700
2023-03-10,112.56268310546875,118.19999694824219,120.69999694824219,117.68000030517578,118.68000030517578,1979700
2023-03-13,108.73441314697266,114.18000030517578,117.16000366210938,113.80000305175781,115.94999694824219,3208000
2023-03-14,108.90582275390625,114.36000061035156,118.01000213623047,112.93000030517578,117.11000061035156,2513800
2023-03-15,105.33467864990234,110.61000061035156,111.7699966430664,107.86000061035156,111.16000366210938,2826400
2023-03-16,106.75360870361328,112.0999984741211,112.7300033569336,108.75,110.27999877929688,2727900
2023-03-17,100.09698486328125,105.11000061035156,111.0199966430664,104.31999969482422,110.77999877929688,9352100
2023-03-20,103.9919204711914,109.19999694824219,110.13999938964844,105.80000305175781,105.80000305175781,2990200
2023-03-21,107.17263793945312,112.54000091552734,114.05999755859375,110.41999816894531,111.18000030517578,2577000
2023-03-22,103.35387420654297,108.52999877929688,113.0199966430664,108.51000213623047,112.31999969482422,1856400
2023-03-23,100.54456329345703,105.58000183105469,108.66999816894531,105.23999786376953,108.44000244140625,2139700
