Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD
Datetime,,,,,,
2025-03-19 00:00:00+00:00,19.086759567260742,19.086759567260742,19.155973434448242,18.979148864746094,18.998815536499023,0
2025-03-19 01:00:00+00:00,18.941499710083008,18.941499710083008,19.1527099609375,18.941499710083008,19.09581184387207,0
2025-03-19 02:00:00+00:00,18.994726181030273,18.994726181030273,19.032262802124023,18.86668586730957,18.939226150512695,0
2025-03-19 03:00:00+00:00,19.202150344848633,19.202150344848633,19.205053329467773,18.996959686279297,18.996959686279297,2913504
2025-03-19 04:00:00+00:00,19.12557029724121,19.12557029724121,19.222129821777344,19.118345260620117,19.202529907226562,1629408
2025-03-19 05:00:00+00:00,19.211017608642578,19.211017608642578,19.279251098632812,19.078285217285156,19.12698745727539,3864768
2025-03-19 06:00:00+00:00,19.158620834350586,19.158620834350586,19.21539878845215,19.111167907714844,19.206501007080078,0
2025-03-19 07:00:00+00:00,18.928695678710938,18.928695678710938,19.15835952758789,18.928695678710938,19.15835952758789,1856
2025-03-19 08:00:00+00:00,19.027469635009766,19.027469635009766,19.04166603088379,18.91581916809082,18.921552658081055,0
2025-03-19 09:00:00+00:00,19.12837791442871,19.12837791442871,19.148725509643555,19.01242446899414,19.099403381347656,0
2025-03-19 10:00:00+00:00,19.25247573852539,19.25247573852539,19.27749252319336,19.044374465942383,19.12491226196289,4290128
2025-03-19 11:00:00+00:00,19.53243637084961,19.53243637084961,19.59662437438965,19.221960067749023,19.248350143432617,12231728
2025-03-19 12:00:00+00:00,19.343568801879883,19.343568801879883,19.572988510131836,19.325023651123047,19.531354904174805,3324352
2025-03-19 13:00:00+00:00,19.643136978149414,19.643136978149414,19.649412155151367,19.337894439697266,19.352108001708984,10168256
2025-03-19 14:00:00+00:00,19.729412078857422,19.729412078857422,19.789155960083008,19.581396102905273,19.638469696044922,5307488
2025-03-19 15:00:00+00:00,19.891443252563477,19.891443252563477,19.931161880493164,19.700157165527344,19.725130081176758,4768384
2025-03-19 16:00:00+00:00,19.74959945678711,19.74959945678711,19.893173217773438,19.67138671875,19.893173217773438,2218656
2025-03-19 17:00:00+00:00,19.629520416259766,19.629520416259766,19.7432804107666,19.50028419494629,19.7432804107666,5414976
2025-03-19 18:00:00+00:00,20.044925689697266,20.044925689697266,20.044925689697266,19.545631408691406,19.631237030029297,23727040
2025-03-19 19:00:00+00:00,19.54523277282715,19.54523277282715,20.0474853515625,19.531543731689453,20.034574508666992,14017984
2025-03-19 20:00:00+00:00,19.425222396850586,19.425222396850586,19.674400329589844,19.425222396850586,19.555641174316406,10599456
2025-03-19 21:00:00+00:00,19.432395935058594,19.432395935058594,19.557172775268555,19.432395935058594,19.43275260925293,1081568
2025-03-19 22:00:00+00:00,19.571821212768555,19.571821212768555,19.61363983154297,19.43143653869629,19.43143653869629,4025408
2025-03-19 23:00:00+00:00,19.76259422302246,19.76259422302246,19.773311614990234,19.54883575439453,19.58262062072754,0
2025-03-20 00:00:00+00:00,19.46569061279297,19.46569061279297,19.826480865478516,19.461851119995117,19.752429962158203,5474976
2025-03-20 01:00:00+00:00,19.334083557128906,19.334083557128906,19.49805450439453,19.313640594482422,19.440814971923828,0
2025-03-20 02:00:00+00:00,19.384183883666992,19.384183883666992,19.384183883666992,19.29608726501465,19.337055206298828,1021664
2025-03-20 03:00:00+00:00,19.29481315612793,19.29481315612793,19.385066986083984,19.294208526611328,19.385066986083984,0
2025-03-20 04:00:00+00:00,19.189924240112305,19.189924240112305,19.29035186767578,19.175207138061523,19.29035186767578,0
2025-03-20 05:00:00+00:00,19.23081398010254,19.23081398010254,19.23081398010254,19.127952575683594,19.195405960083008,0
2025-03-20 06:00:00+00:00,19.165515899658203,19.165515899658203,19.277711868286133,19.136716842651367,19.22743797302246,577184
2025-03-20 07:00:00+00:00,19.156583786010742,19.156583786010742,19.20101547241211,19.099720001220703,19.16219711303711,0
2025-03-20 08:00:00+00:00,19.302865982055664,19.302865982055664,19.302865982055664,19.10536766052246,19.154661178588867,0
2025-03-20 09:00:00+00:00,19.08389663696289,19.08389663696289,19.300647735595703,19.081636428833008,19.29969596862793,0
2025-03-20 10:00:00+00:00,18.809598922729492,18.809598922729492,19.08933448791504,18.76995277404785,19.08360481262207,0
2025-03-20 11:00:00+00:00,18.837989807128906,18.837989807128906,18.870075225830078,18.792482376098633,18.79806900024414,0
2025-03-20 12:00:00+00:00,18.93248748779297,18.93248748779297,18.93248748779297,18.78067398071289,18.833463668823242,0
2025-03-20 13:00:00+00:00,18.869062423706055,18.869062423706055,18.934242248535156,18.829484939575195,18.93108367919922,0
2025-03-20 14:00:00+00:00,19.121919631958008,19.121919631958008,19.1342716217041,18.894306182861328,18.894306182861328,0
2025-03-20 15:00:00+00:00,18.791120529174805,18.791120529174805,19.13947296142578,18.77981185913086,19.13947296142578,1528224
2025-03-20 16:00:00+00:00,18.488801956176758,18.488801956176758,18.826183319091797,18.44375991821289,18.778606414794922,7821856
2025-03-20 17:00:00+00:00,18.611148834228516,18.611148834228516,18.652164459228516,18.484729766845703,18.484729766845703,0
2025-03-20 18:00:00+00:00,18.65458106994629,18.65458106994629,18.72154426574707,18.611797332763672,18.611797332763672,0
2025-03-20 19:00:00+00:00,18.723941802978516,18.723941802978516,18.745014190673828,18.622827529907227,18.64934539794922,0
2025-03-20 20:00:00+00:00,18.768800735473633,18.768800735473633,18.771554946899414,18.686216354370117,18.721527099609375,0
2025-03-20 21:00:00+00:00,18.704843521118164,18.704843521118164,18.77834701538086,18.685232162475586,18.768016815185547,0
2025-03-20 22:00:00+00:00,18.66994857788086,18.66994857788086,18.719717025756836,18.666677474975586,18.705785751342773,0
2025-03-20 23:00:00+00:00,18.730377197265625,18.730377197265625,18.731918334960938,18.635709762573242,18.667539596557617,0
2025-03-21 00:00:00+00:00,18.917369842529297,18.917369842529297,18.91851806640625,18.730915069580078,18.730915069580078,0
2025-03-21 01:00:00+00:00,19.06755256652832,19.06755256652832,19.06755256652832,18.927000045776367,18.927000045776367,0
2025-03-21 02:00:00+00:00,18.966726303100586,18.966726303100586,19.097745895385742,18.957279205322266,19.082374572753906,0
2025-03-21 03:00:00+00:00,18.826019287109375,18.826019287109375,18.98756217956543,18.826019287109375,18.97125244140625,0
2025-03-21 04:00:00+00:00,18.932926177978516,18.932926177978516,18.950658798217773,18.81866455078125,18.826478958129883,0
2025-03-21 05:00:00+00:00,18.946048736572266,18.946048736572266,18.957468032836914,18.85812759399414,18.93230628967285,0
2025-03-21 06:00:00+00:00,18.904247283935547,18.904247283935547,18.9854736328125,18.88325309753418,18.949954986572266,0
2025-03-21 07:00:00+00:00,18.750988006591797,18.750988006591797,18.916973114013672,18.696104049682617,18.9070987701416,0
2025-03-21 08:00:00+00:00,18.623851776123047,18.623851776123047,18.857275009155273,18.62002182006836,18.750486373901367,0
2025-03-21 09:00:00+00:00,18.615320205688477,18.615320205688477,18.74265480041504,18.580537796020508,18.62342071533203,0
2025-03-21 10:00:00+00:00,18.577274322509766,18.577274322509766,18.629005432128906,18.47933006286621,18.629005432128906,0
2025-03-21 11:00:00+00:00,18.543807983398438,18.543807983398438,18.561521530151367,18.449819564819336,18.561521530151367,0
2025-03-21 12:00:00+00:00,18.472402572631836,18.472402572631836,18.62078285217285,18.472402572631836,18.541370391845703,2290576
