Timestamp,Actual,Predicted
2023-12-15,2060.408447265625,2198.884472746859
2023-12-16,1960.881591796875,2204.2297504124035
2023-12-17,1961.28076171875,2200.7265836201314
2023-12-18,1963.2850341796875,2191.3322972223527
2023-12-19,2013.2044677734375,2177.238331447337
2023-12-20,2022.2391357421875,2165.2385444936035
2023-12-21,1937.0667724609375,2158.6385630398922
2023-12-22,2064.42529296875,2147.508262563057
2023-12-23,2062.210693359375,2148.0004220613237
2023-12-24,2081.152099609375,2138.5494943471112
2023-12-25,2084.4130859375,2134.7342367192646
2023-12-26,2063.2861328125,2134.360854906952
2023-12-27,2027.4173583984375,2134.7170470660185
2023-12-28,2049.338134765625,2132.239341719033
2023-12-29,2029.92919921875,2137.8599356341088
2023-12-30,2052.55615234375,2136.1471698565733
2023-12-31,2087.139892578125,2145.7327968208124
2024-01-01,2165.7041015625,2163.384598121375
2024-01-02,2193.691650390625,2191.4662919783937
2024-01-03,2243.2158203125,2222.0628884648327
2024-01-04,2293.841796875,2259.759938932278
2024-01-05,2231.661376953125,2314.1822402105636
2024-01-06,2357.57958984375,2351.557477825435
2024-01-07,2358.73193359375,2392.9625619361354
2024-01-08,2341.17529296875,2430.7840260414196
2024-01-09,2352.462646484375,2460.1753742174733
2024-01-10,2224.578857421875,2485.9891610363866
2024-01-11,2202.0380859375,2494.2892273758944
2024-01-12,2260.648681640625,2488.8629329020177
2024-01-13,2316.5791015625,2484.381505761487
2024-01-14,2219.33740234375,2484.200873503606
2024-01-15,2226.926513671875,2471.6622895497662
2024-01-16,2196.481201171875,2451.2705702408166
2024-01-17,2217.2734375,2424.2760515022137
2024-01-18,2177.87255859375,2397.3733987793194
2024-01-19,2201.911376953125,2365.658629439103
2024-01-20,2239.54248046875,2343.5134246002563
2024-01-21,2326.52490234375,2320.9886384020247
2024-01-22,2309.04638671875,2315.35000944092
2024-01-23,2265.692138671875,2315.001848513288
2024-01-24,2272.561767578125,2312.184717964091
2024-01-25,2231.46533203125,2320.096608117591
2024-01-26,2378.739990234375,2327.9078965299623
2024-01-27,2347.566162109375,2349.834285536914
2024-01-28,2300.690673828125,2368.9428395006835
2024-01-29,2292.0654296875,2387.8618845823544
2024-01-30,2281.47119140625,2400.170662598126
2024-01-31,2352.327880859375,2409.117172618724
2024-02-01,2355.83642578125,2421.9795420082974
2024-02-02,2210.761962890625,2441.807947926445
2024-02-03,2269.0380859375,2443.411798933823
2024-02-04,2268.647216796875,2439.9028552908694
2024-02-05,2241.624755859375,2425.7543616813764
2024-02-06,2222.865966796875,2405.2936019618483
2024-02-07,2333.03271484375,2384.2009111373313
2024-02-08,2344.8271484375,2379.3875264308354
2024-02-09,2582.103515625,2387.6713894086765
2024-02-10,2619.619140625,2422.070421732426
2024-02-11,2524.460205078125,2472.275199317147
2024-02-12,2576.597900390625,2517.3075820603635
2024-02-13,2472.2412109375,2559.346710758009
2024-02-14,2511.36376953125,2582.3323769215513
2024-02-15,2587.691162109375,2595.444418979584
2024-02-16,2528.369384765625,2610.106347805706
2024-02-17,2467.018798828125,2627.3286895727106
2024-02-18,2489.49853515625,2634.2885265542127
2024-02-19,2469.589111328125,2639.074013298883
2024-02-20,2453.9130859375,2640.1146918142563
2024-02-21,2310.826416015625,2638.148589999537
2024-02-22,2240.68603515625,2616.8007314534734
2024-02-23,2233.561767578125,2583.8185774333515
2024-02-24,2217.710205078125,2528.6324637759926
2024-02-25,2267.19970703125,2464.2617211309384
2024-02-26,2267.885986328125,2412.123248454831
2024-02-27,2257.208740234375,2362.782462293921
2024-02-28,2317.064208984375,2324.949444487275
2024-02-29,2344.49365234375,2301.596877856087
2024-03-01,2282.54443359375,2283.8108000018888
2024-03-02,2303.82470703125,2269.367827906459
2024-03-03,2308.0380859375,2264.575718918325
2024-03-04,2296.038330078125,2260.9575787076196
2024-03-05,2289.546142578125,2257.92684558202
2024-03-06,2298.888916015625,2255.7467184945076
2024-03-07,2372.201904296875,2270.0593592026207
2024-03-08,2423.7451171875,2312.647288714967
2024-03-09,2419.9064941406255,2370.3546454476154
2024-03-10,2487.515625,2432.3767460438266
2024-03-11,2501.228271484375,2496.3201426372793
2024-03-12,2507.570556640625,2554.730866165046
2024-03-13,2658.115966796875,2607.2680824369436
2024-03-14,2642.185302734375,2664.6905418018578
2024-03-15,2777.90234375,2716.8078796584005
2024-03-16,2824.37890625,2784.7650602848125
2024-03-17,2803.6914062500005,2855.924870569285
2024-03-18,2786.672607421875,2916.9329225227743
2024-03-19,2878.998046875,2966.3154147276255
2024-03-20,2943.57470703125,3014.2601756068784
2024-03-21,3013.5036621093755,3059.941256411939
2024-03-22,2970.35546875,3105.1553986034132
2024-03-23,2971.00732421875,3139.1514603674595
2024-03-24,2921.658203125,3167.204129072276
2024-03-25,2992.385986328125,3178.948607405666
2024-03-26,3112.697265625,3188.376709514748
2024-03-27,3178.99365234375,3206.157010518265
2024-03-28,3244.519287109375,3230.3966759759883
2024-03-29,3385.703857421875,3265.9595323637755
2024-03-30,3341.919677734375,3314.5944155512193
2024-03-31,3435.053955078125,3359.0127613366785
2024-04-01,3422.0498046875,3407.5667686145875
2024-04-02,3490.99365234375,3451.9405903801635
2024-04-03,3630.433837890625,3494.7343730350713
2024-04-04,3554.9645996093745,3544.975784307038
2024-04-05,3819.226318359375,3583.019023118956
2024-04-06,3874.34765625,3640.3868137505956
2024-04-07,3892.06103515625,3701.794736490252
2024-04-08,3915.4189453124995,3765.092112099006
2024-04-09,3881.193115234375,3826.16892266548
2024-04-10,4066.445068359375,3873.4511774007733
