Timestamp,Actual,Predicted
2024-12-07,238.54795837402344,229.971
2024-12-08,236.67233276367188,229.7242
2024-12-09,217.34146118164062,229.69301
2024-12-10,213.82461547851562,228.51985
2024-12-11,227.44683837890625,226.48448
2024-12-12,227.02671813964844,224.93274
2024-12-13,224.83729553222656,223.75255
2024-12-14,219.84075927734375,222.76459
2024-12-15,223.6576690673828,221.6481
2024-12-16,216.3349609375,220.79012
2024-12-17,222.8167266845703,219.66528
2024-12-18,206.38174438476562,218.89183
2024-12-19,194.28451538085938,217.29478
2024-12-20,194.2081756591797,214.49837
2024-12-21,181.30145263671875,211.12248
2024-12-22,180.16891479492188,206.74136
2024-12-23,189.75369262695312,201.95586
2024-12-24,196.98902893066406,197.87502
2024-12-25,197.4790802001953,195.01399
2024-12-26,188.21810913085938,193.18996
2024-12-27,183.82847595214844,191.5672
2024-12-28,195.01353454589844,189.90945
2024-12-29,189.7442626953125,189.08487
2024-12-30,191.02804565429688,188.49672
2024-12-31,189.2644805908203,188.2004
2025-01-01,193.8737335205078,187.99515
2025-01-02,207.7670440673828,188.1721
2025-01-03,217.74732971191406,189.50726
2025-01-04,216.6229248046875,192.16333
2025-01-05,213.3936309814453,195.42044
2025-01-06,218.72312927246094,198.62909
2025-01-07,202.23025512695312,201.93205
2025-01-08,197.55905151367188,203.94542
2025-01-09,185.02528381347656,204.68022
2025-01-10,187.5791778564453,203.68805
2025-01-11,187.99551391601562,201.82085
2025-01-12,188.5603790283203,199.53366
2025-01-13,182.83535766601562,197.17618
2025-01-14,187.49859619140625,194.5646
2025-01-15,205.91134643554688,192.29227
2025-01-16,211.22784423828125,191.62155
2025-01-17,219.62161254882812,192.38847
2025-01-18,261.8697509765625,194.61058
2025-01-19,250.58636474609375,200.44493
2025-01-20,242.25022888183594,207.42358
2025-01-21,250.41378784179688,214.10938
2025-01-22,257.23736572265625,220.65784
2025-01-23,253.4552001953125,227.06357
2025-01-24,253.36122131347653,232.63667
2025-01-25,256.0735778808594,237.26021
2025-01-26,240.88345336914062,241.10736
2025-01-27,235.07444763183594,243.15002
2025-01-28,227.20396423339844,243.52005
2025-01-29,227.94493103027344,242.26077
2025-01-30,239.0231475830078,240.099
2025-01-31,231.63790893554688,238.2416
2025-02-01,213.78501892089844,236.2073
2025-02-02,203.11962890625,233.0417
2025-02-03,216.1495819091797,228.69035
2025-02-04,207.09197998046875,224.74997
2025-02-05,195.98814392089844,220.72414
2025-02-06,189.77249145507812,216.21382
2025-02-07,192.20465087890625,211.30898
2025-02-08,199.5998992919922,206.65536
2025-02-09,200.49755859375,202.97662
2025-02-10,200.35635375976562,200.24808
2025-02-11,197.98236083984375,198.33118
2025-02-12,196.7738037109375,196.92583
2025-02-13,194.46095275878906,195.87585
2025-02-14,199.9356689453125,194.97649
2025-02-15,194.48208618164062,194.60289
2025-02-16,188.4864044189453,194.2286
2025-02-17,177.6897430419922,193.48976
2025-02-18,169.08428955078125,191.85005
2025-02-19,169.01080322265625,189.17148
2025-02-20,176.04888916015625,185.99774
2025-02-21,168.89163208007812,183.1844
2025-02-22,172.16285705566406,180.32661
2025-02-23,168.03811645507812,177.87216
2025-02-24,141.98948669433594,175.57791
2025-02-25,144.10775756835938,171.82863
2025-02-26,134.83132934570312,167.53993
2025-02-27,137.6208038330078,162.56007
2025-02-28,148.03001403808594,157.65555
2025-03-01,143.6757049560547,153.81956
2025-03-02,178.49549865722656,150.66599
2025-03-03,142.02108764648438,150.4951
2025-03-04,144.9165802001953,149.88493
2025-03-05,146.26730346679688,149.24606
2025-03-06,143.355224609375,148.69608
2025-03-07,139.20913696289062,148.04091
2025-03-08,136.94207763671875,147.08571
2025-03-09,126.43543243408205,145.84709
2025-03-10,118.291748046875,143.81084
2025-03-11,125.26394653320312,140.85194
2025-03-12,126.58324432373045,137.94101
2025-03-13,123.28614807128906,135.34317
2025-03-14,133.31448364257812,132.92035
2025-03-15,135.91253662109375,131.44444
2025-03-16,125.98810577392577,130.86928
2025-03-17,128.16371154785156,130.28246
2025-03-18,125.31269836425781,129.87108
2025-03-19,135.572509765625,129.40672
2025-03-20,127.49718475341797,129.6123
2025-03-21,128.43031311035156,129.71309
2025-03-22,128.4849853515625,129.80345
2025-03-23,132.5993194580078,129.8799
2025-03-24,140.86927795410156,130.21259
2025-03-25,143.81707763671875,131.23962
2025-03-26,137.28857421875,132.85608
2025-03-27,138.34738159179688,134.32628
2025-03-28,129.42315673828125,135.66974
2025-03-29,124.587646484375,136.2406
2025-03-30,124.64263153076172,135.93956
2025-03-31,124.69412994384766,135.08018
2025-04-01,126.68238067626955,133.91092
2025-04-02,117.75762939453125,132.75023
2025-04-03,117.06145477294922,131.09035
2025-04-04,122.78688049316406,129.17111
2025-04-05,120.25899505615234,127.58376
2025-04-06,105.7120132446289,126.15858
2025-04-07,106.90277862548828,123.98526
2025-04-08,105.51219177246094,121.53789
2025-04-09,119.05754089355469,118.97252
2025-04-10,112.80392456054688,117.3891
2025-04-11,121.53237915039062,116.15931
2025-04-12,132.26055908203125,115.82868
2025-04-13,128.58079528808594,116.82507
2025-04-14,129.3103790283203,118.40076
2025-04-15,126.26313018798828,120.30474
2025-04-16,131.44969177246094,122.08961
2025-04-17,134.69874572753906,124.009674
2025-04-18,134.07350158691406,126.09869
2025-04-19,139.75025939941406,128.11742
2025-04-20,137.77459716796875,130.32901
2025-04-21,136.7043914794922,132.3871
2025-04-22,148.73941040039062,134.13484
2025-04-23,151.15272521972656,136.35393
2025-04-24,152.3036346435547,138.8928
